Id,SalePrice
2735,131686.9383821595
2736,147330.68061692477
2737,146751.11703052773
2738,215928.91100643418
2739,161302.20127010747
2740,209326.9066911899
2741,149482.15581729214
2742,206299.477143921
2743,166199.34730596055
2744,157690.25965878012
2745,183473.55146042115
2746,154761.77327538867
2747,163287.2481085787
2748,148480.51582843804
2749,131961.69095855224
2750,136873.85292292034
2751,141845.6003433629
2752,211913.16903513178
2753,186228.07454817556
2754,232552.95741577842
2755,153636.81755895328
2756,161575.2518706438
2757,104922.27950004935
2758,125293.60758060234
2759,144713.63139481132
2760,134151.90321629203
2761,160705.16657186777
2762,158907.9196576568
2763,210391.86662092782
2764,132932.33132982935
2765,248545.47959455912
2766,138651.24636003555
2767,93471.56808002245
2768,171803.4502127792
2769,129505.79185335682
2770,164194.7534048169
2771,139710.20920723508
2772,106687.39815771031
2773,177807.6980293888
2774,166408.60180808383
2775,148960.91491661436
2776,165247.38739000956
2777,145027.55165696444
2778,126685.24563143306
2779,144731.03479409422
2780,123607.9163645554
2781,136017.78921694658
2782,117525.51984484469
2783,92770.02724528269
2784,163281.64582602546
2785,156182.04215705674
2786,72802.43745219137
2787,137427.92671029846
2788,97472.53502214549
2789,188490.62939598277
2790,93634.24637086486
2791,162804.93740971384
2792,83702.99586778262
2793,159400.34440980203
2794,97318.01241041515
2795,140754.29514909303
2796,111648.45397243509
2797,218871.4295501756
2798,120313.57784271562
2799,136838.15541501713
2800,67348.56486337318
2801,132025.3127673512
2802,127896.65649339856
2803,251515.6995298504
2804,130054.59108401122
2805,103921.23845019581
2806,93268.57783871278
2807,161390.65399508437
2808,181017.0573370694
2809,159402.2387722783
2810,150608.2772752653
2811,181239.3451529505
2812,178744.6257915026
2813,245042.9515855729
2814,235098.40547191288
2815,120479.25963510349
2816,212408.68516313762
2817,162718.81621997987
2818,170665.44584620572
2819,186430.37091953674
2820,152822.2003999018
2821,113242.60173964183
2822,191834.60383576786
2823,264752.4098359217
2824,187478.92095279496
2825,163097.8818074938
2826,204134.25904485382
2827,133732.50136772127
2828,175320.83270069378
2829,262918.58577698556
2830,257719.89201457446
2831,209717.2435792973
2832,231473.22308779764
2833,247428.50548689484
2834,204317.05040218154
2835,255217.89394900677
2836,205297.01110993882
2837,183247.29260094184
2838,217600.40336847567
2839,179948.26919336547
2840,208922.12984430423
2841,172633.99489293448
2842,173303.93778599662
2843,137026.641129898
2844,194374.25597044933
2845,168811.19492427848
2846,185169.56580557852
2847,168749.08745550766
2848,202440.99122707674
2849,188496.10227581378
2850,206073.95509413374
2851,198095.5116377205
2852,207063.08716727345
2853,178897.89085046467
2854,167291.49119379764
2855,205983.58775791604
2856,191570.89222924065
2857,186119.00188273366
2858,203382.82725778935
2859,136348.27672358224
2860,118931.40535172587
2861,137925.42841050224
2862,190897.50474492338
2863,136305.767022707
2864,214756.51306211302
2865,161152.20609366967
2866,186333.62477352764
2867,129632.70834528236
2868,108325.8572398228
2869,134661.1015585687
2870,150391.65947838084
2871,283037.50592950365
2872,64317.8717428548
2873,146913.14128412437
2874,113524.80187469468
2875,112153.80176291944
2876,143262.32140325458
2877,133617.97663336265
2878,143271.48588459185
2879,118857.51810334678
2880,96583.8480745032
2881,115374.62619931312
2882,134271.8286130292
2883,173217.2392849698
2884,182723.75345288415
2885,160550.05977879185
2886,178019.50913738387
2887,135391.7433947704
2888,148383.97640914985
2889,58917.166686111945
2890,110817.99624898448
2891,155692.30367617216
2892,60540.56961352678
2893,111391.54856654111
2894,52785.85308978494
2895,221469.44833466716
2896,210218.41186613985
2897,224026.97343134577
2898,232231.15097461222
2899,237341.92312560068
2900,208893.88750104568
2901,190425.90769291835
2902,195547.99904268913
2903,261172.04735772958
2904,265206.85171725287
2905,95290.19900988502
2906,229901.5542973688
2907,118843.4625451144
2908,166049.34699172826
2909,241916.39306796284
2910,93890.33438632
2911,91605.6442598681
2912,172447.27402498462
2913,98416.86066729037
2914,88886.75152536831
2915,112142.6262473258
2916,102277.53610357523
2917,212151.25889080964
2918,137646.87608967788
2919,194475.79435171266
